Name,Start Date (UTC),Start Time (UTC),End Date (UTC),End Time (UTC),BodyWeight,Exercise,Equipment,Reps,Weight,Time,Distance,Status,Categories
"Greyskulls A","9/27/2018","4:32:35 PM","9/27/2018","5:18:02 PM","90,0","Overhead Press","None","5","32,5","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","9/27/2018","4:32:35 PM","9/27/2018","5:18:02 PM","90,0","Overhead Press","None","5","32,5","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","9/27/2018","4:32:35 PM","9/27/2018","5:18:02 PM","90,0","Overhead Press","None","6","32,5","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","9/27/2018","4:32:35 PM","9/27/2018","5:18:02 PM","90,0","Standing Calf Raise","Single Dumbbell","20","40,0","","","NotStarted","Calves"
"Greyskulls A","9/27/2018","4:32:35 PM","9/27/2018","5:18:02 PM","90,0","Standing Calf Raise","Single Dumbbell","5","40,0","","","Done","Calves"
"Greyskulls A","9/27/2018","4:32:35 PM","9/27/2018","5:18:02 PM","90,0","Standing Calf Raise","Single Dumbbell","5","50,0","","","Done","Calves"
"Greyskulls A","9/27/2018","4:32:35 PM","9/27/2018","5:18:02 PM","90,0","Standing Calf Raise","Single Dumbbell","10","50,0","","","Done","Calves"
"Greyskulls A","9/27/2018","4:32:35 PM","9/27/2018","5:18:02 PM","90,0","Running","None","","","00:10:00","1,35","Done","Cardio"
"Greyskulls B","10/6/2018","9:29:37 AM","10/6/2018","10:43:08 AM","90,0","Barbell Row","Barbell","5","45,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","10/6/2018","9:29:37 AM","10/6/2018","10:43:08 AM","90,0","Barbell Row","Barbell","5","45,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","10/6/2018","9:29:37 AM","10/6/2018","10:43:08 AM","90,0","Barbell Row","Barbell","8","45,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","10/6/2018","9:29:37 AM","10/6/2018","10:43:08 AM","90,0","Bench Press","Machine","4","45,0","","","Failed","Pectorals,Triceps"
"Greyskulls B","10/6/2018","9:29:37 AM","10/6/2018","10:43:08 AM","90,0","Bench Press","Machine","5","40,0","","","Done","Pectorals,Triceps"
"Greyskulls B","10/6/2018","9:29:37 AM","10/6/2018","10:43:08 AM","90,0","Bench Press","Machine","6","40,0","","","Done","Pectorals,Triceps"
"Greyskulls B","10/6/2018","9:29:37 AM","10/6/2018","10:43:08 AM","90,0","Deadlift","Barbell","5","70,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls B","10/6/2018","9:29:37 AM","10/6/2018","10:43:08 AM","90,0","Split Squat","Barbell","7","10,0","","","NotStarted",""
"Greyskulls B","10/6/2018","9:29:37 AM","10/6/2018","10:43:08 AM","90,0","Split Squat","Barbell","7","20,0","","","NotStarted",""
"Greyskulls B","10/6/2018","9:29:37 AM","10/6/2018","10:43:08 AM","90,0","Split Squat","Barbell","7","20,0","","","NotStarted",""
"Greyskulls B","10/6/2018","9:29:37 AM","10/6/2018","10:43:08 AM","90,0","Chest Fly","Machine","5","10,0","","","Done","Pectorals"
"Greyskulls B","10/6/2018","9:29:37 AM","10/6/2018","10:43:08 AM","90,0","Chest Fly","Machine","5","20,0","","","Done","Pectorals"
"Greyskulls B","10/6/2018","9:29:37 AM","10/6/2018","10:43:08 AM","90,0","Chest Fly","Machine","8","20,0","","","Done","Pectorals"
"Greyskulls B","10/6/2018","9:29:37 AM","10/6/2018","10:43:08 AM","90,0","Running","None","","","00:10:00","1,31","Done","Cardio"
"Greyskulls A","10/8/2018","4:37:15 PM","10/8/2018","5:21:24 PM","90,0","Squat","Barbell","5","55,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","10/8/2018","4:37:15 PM","10/8/2018","5:21:24 PM","90,0","Squat","Barbell","5","55,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","10/8/2018","4:37:15 PM","10/8/2018","5:21:24 PM","90,0","Squat","Barbell","7","55,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","10/8/2018","4:37:15 PM","10/8/2018","5:21:24 PM","90,0","Overhead Press","None","5","32,5","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","10/8/2018","4:37:15 PM","10/8/2018","5:21:24 PM","90,0","Overhead Press","None","5","32,5","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","10/8/2018","4:37:15 PM","10/8/2018","5:21:24 PM","90,0","Overhead Press","None","5","32,5","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","10/8/2018","4:37:15 PM","10/8/2018","5:21:24 PM","90,0","Standing Calf Raise","Single Dumbbell","20","40,0","","","Done","Calves"
"Greyskulls A","10/8/2018","4:37:15 PM","10/8/2018","5:21:24 PM","90,0","Split Squat","Barbell","5","12,0","","","Done",""
"Greyskulls A","10/8/2018","4:37:15 PM","10/8/2018","5:21:24 PM","90,0","Split Squat","Barbell","5","12,0","","","Done",""
"Greyskulls A","10/8/2018","4:37:15 PM","10/8/2018","5:21:24 PM","90,0","Split Squat","Barbell","5","12,0","","","Done",""
"Greyskulls A","10/8/2018","4:37:15 PM","10/8/2018","5:21:24 PM","90,0","Shoulder Fly","Single Dumbbell","5","10,0","","","Done","Deltoids"
"Greyskulls A","10/8/2018","4:37:15 PM","10/8/2018","5:21:24 PM","90,0","Shoulder Fly","Single Dumbbell","5","10,0","","","Done","Deltoids"
"Greyskulls A","10/8/2018","4:37:15 PM","10/8/2018","5:21:24 PM","90,0","Shoulder Fly","Single Dumbbell","7","10,0","","","Done","Deltoids"
"Greyskulls A","10/8/2018","4:37:15 PM","10/8/2018","5:21:24 PM","90,0","Running","None","","","00:15:00","1,5","NotStarted","Cardio"
"Greyskulls B","10/11/2018","2:44:45 PM","10/11/2018","3:21:57 PM","90,0","Barbell Row","Barbell","5","47,5","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","10/11/2018","2:44:45 PM","10/11/2018","3:21:57 PM","90,0","Barbell Row","Barbell","5","47,5","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","10/11/2018","2:44:45 PM","10/11/2018","3:21:57 PM","90,0","Barbell Row","Barbell","8","47,5","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","10/11/2018","2:44:45 PM","10/11/2018","3:21:57 PM","90,0","Deadlift","Barbell","5","70,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls B","10/11/2018","2:44:45 PM","10/11/2018","3:21:57 PM","90,0","Split Squat","Barbell","7","10,0","","","NotStarted",""
"Greyskulls B","10/11/2018","2:44:45 PM","10/11/2018","3:21:57 PM","90,0","Split Squat","Barbell","7","10,0","","","NotStarted",""
"Greyskulls B","10/11/2018","2:44:45 PM","10/11/2018","3:21:57 PM","90,0","Split Squat","Barbell","7","10,0","","","NotStarted",""
"Greyskulls B","10/11/2018","2:44:45 PM","10/11/2018","3:21:57 PM","90,0","Cable Crossover","Machine","5","10,0","","","Done","Pectorals"
"Greyskulls B","10/11/2018","2:44:45 PM","10/11/2018","3:21:57 PM","90,0","Cable Crossover","Machine","5","10,0","","","Done","Pectorals"
"Greyskulls B","10/11/2018","2:44:45 PM","10/11/2018","3:21:57 PM","90,0","Cable Crossover","Machine","10","10,0","","","Done","Pectorals"
"Greyskulls B","10/11/2018","2:44:45 PM","10/11/2018","3:21:57 PM","90,0","Chest Fly","Machine","5","20,0","","","Done","Pectorals"
"Greyskulls B","10/11/2018","2:44:45 PM","10/11/2018","3:21:57 PM","90,0","Chest Fly","Machine","5","20,0","","","Done","Pectorals"
"Greyskulls B","10/11/2018","2:44:45 PM","10/11/2018","3:21:57 PM","90,0","Chest Fly","Machine","10","20,0","","","Done","Pectorals"
"Greyskulls B","10/11/2018","2:44:45 PM","10/11/2018","3:21:57 PM","90,0","Running","None","","","00:15:00","1,5","NotStarted","Cardio"
"Greyskulls B","10/11/2018","2:44:45 PM","10/11/2018","3:21:57 PM","90,0","Negative Pullups","None","5","0,0","","","NotStarted","Pull-ups "
"Greyskulls A","10/15/2018","3:37:25 PM","10/15/2018","5:14:53 PM","90,0","Squat","Barbell","5","57,5","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","10/15/2018","3:37:25 PM","10/15/2018","5:14:53 PM","90,0","Squat","Barbell","5","57,5","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","10/15/2018","3:37:25 PM","10/15/2018","5:14:53 PM","90,0","Squat","Barbell","6","57,5","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","10/15/2018","3:37:25 PM","10/15/2018","5:14:53 PM","90,0","Overhead Press","None","5","35,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","10/15/2018","3:37:25 PM","10/15/2018","5:14:53 PM","90,0","Overhead Press","None","5","35,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","10/15/2018","3:37:25 PM","10/15/2018","5:14:53 PM","90,0","Overhead Press","None","4","35,0","","","Failed","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","10/15/2018","3:37:25 PM","10/15/2018","5:14:53 PM","90,0","Standing Calf Raise","Single Dumbbell","20","45,0","","","Done","Calves"
"Greyskulls A","10/15/2018","3:37:25 PM","10/15/2018","5:14:53 PM","90,0","Split Squat","Barbell","5","14,0","","","Done",""
"Greyskulls A","10/15/2018","3:37:25 PM","10/15/2018","5:14:53 PM","90,0","Split Squat","Barbell","5","14,0","","","Done",""
"Greyskulls A","10/15/2018","3:37:25 PM","10/15/2018","5:14:53 PM","90,0","Split Squat","Barbell","7","14,0","","","Done",""
"Greyskulls A","10/15/2018","3:37:25 PM","10/15/2018","5:14:53 PM","90,0","Shoulder Fly","Single Dumbbell","5","18,0","","","Done","Deltoids"
"Greyskulls A","10/15/2018","3:37:25 PM","10/15/2018","5:14:53 PM","90,0","Shoulder Fly","Single Dumbbell","5","14,0","","","Done","Deltoids"
"Greyskulls A","10/15/2018","3:37:25 PM","10/15/2018","5:14:53 PM","90,0","Shoulder Fly","Single Dumbbell","7","14,0","","","Done","Deltoids"
"Greyskulls A","10/15/2018","3:37:25 PM","10/15/2018","5:14:53 PM","90,0","Running","None","","","00:15:00","1,5","NotStarted","Cardio"
"Greyskulls B","10/18/2018","4:02:49 PM","10/18/2018","4:45:18 PM","90,0","Barbell Row","Barbell","5","50,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","10/18/2018","4:02:49 PM","10/18/2018","4:45:18 PM","90,0","Barbell Row","Barbell","5","50,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","10/18/2018","4:02:49 PM","10/18/2018","4:45:18 PM","90,0","Barbell Row","Barbell","8","50,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","10/18/2018","4:02:49 PM","10/18/2018","4:45:18 PM","90,0","Deadlift","Barbell","5","80,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls B","10/18/2018","4:02:49 PM","10/18/2018","4:45:18 PM","90,0","Cable Crossover","Machine","5","15,0","","","Done","Pectorals"
"Greyskulls B","10/18/2018","4:02:49 PM","10/18/2018","4:45:18 PM","90,0","Cable Crossover","Machine","5","15,0","","","Done","Pectorals"
"Greyskulls B","10/18/2018","4:02:49 PM","10/18/2018","4:45:18 PM","90,0","Cable Crossover","Machine","10","15,0","","","Done","Pectorals"
"Greyskulls B","10/18/2018","4:02:49 PM","10/18/2018","4:45:18 PM","90,0","Chest Fly","Machine","5","24,0","","","Done","Pectorals"
"Greyskulls B","10/18/2018","4:02:49 PM","10/18/2018","4:45:18 PM","90,0","Chest Fly","Machine","5","24,0","","","Done","Pectorals"
"Greyskulls B","10/18/2018","4:02:49 PM","10/18/2018","4:45:18 PM","90,0","Chest Fly","Machine","5","24,0","","","Done","Pectorals"
"Greyskulls B","10/18/2018","4:02:49 PM","10/18/2018","4:45:18 PM","90,0","Running","None","","","00:15:00","1,6","NotStarted","Cardio"
"Greyskulls B","10/18/2018","4:02:49 PM","10/18/2018","4:45:18 PM","90,0","Negative Pullups","None","6","0,0","","","NotStarted","Pull-ups "
"Greyskulls B","10/18/2018","4:02:49 PM","10/18/2018","4:45:18 PM","90,0","Bench Press","Machine","5","45,0","","","Done","Pectorals,Triceps"
"Greyskulls B","10/18/2018","4:02:49 PM","10/18/2018","4:45:18 PM","90,0","Bench Press","Machine","3","45,0","","","Failed","Pectorals,Triceps"
"Greyskulls B","10/18/2018","4:02:49 PM","10/18/2018","4:45:18 PM","90,0","Bench Press","Machine","5","45,0","","","Done","Pectorals,Triceps"
"Greyskulls A","10/24/2018","4:24:14 PM","10/24/2018","5:21:45 PM","90,0","Squat","Barbell","5","60,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","10/24/2018","4:24:14 PM","10/24/2018","5:21:45 PM","90,0","Squat","Barbell","5","60,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","10/24/2018","4:24:14 PM","10/24/2018","5:21:45 PM","90,0","Squat","Barbell","5","60,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","10/24/2018","4:24:14 PM","10/24/2018","5:21:45 PM","90,0","Overhead Press","None","5","35,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","10/24/2018","4:24:14 PM","10/24/2018","5:21:45 PM","90,0","Overhead Press","None","5","35,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","10/24/2018","4:24:14 PM","10/24/2018","5:21:45 PM","90,0","Overhead Press","None","6","35,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","10/24/2018","4:24:14 PM","10/24/2018","5:21:45 PM","90,0","Standing Calf Raise","Single Dumbbell","20","45,0","","","Done","Calves"
"Greyskulls A","10/24/2018","4:24:14 PM","10/24/2018","5:21:45 PM","90,0","Split Squat","Barbell","5","16,0","","","Done",""
"Greyskulls A","10/24/2018","4:24:14 PM","10/24/2018","5:21:45 PM","90,0","Split Squat","Barbell","5","16,0","","","Done",""
"Greyskulls A","10/24/2018","4:24:14 PM","10/24/2018","5:21:45 PM","90,0","Split Squat","Barbell","5","16,0","","","Done",""
"Greyskulls A","10/24/2018","4:24:14 PM","10/24/2018","5:21:45 PM","90,0","Shoulder Fly","Single Dumbbell","5","16,0","","","Done","Deltoids"
"Greyskulls A","10/24/2018","4:24:14 PM","10/24/2018","5:21:45 PM","90,0","Shoulder Fly","Single Dumbbell","5","16,0","","","Done","Deltoids"
"Greyskulls A","10/24/2018","4:24:14 PM","10/24/2018","5:21:45 PM","90,0","Shoulder Fly","Single Dumbbell","6","16,0","","","Done","Deltoids"
"Greyskulls A","10/24/2018","4:24:14 PM","10/24/2018","5:21:45 PM","90,0","Running","None","","","00:15:00","1,5","NotStarted","Cardio"
"Greyskulls B","10/28/2018","8:21:51 AM","10/28/2018","9:04:55 AM","90,0","Barbell Row","Barbell","5","52,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","10/28/2018","8:21:51 AM","10/28/2018","9:04:55 AM","90,0","Barbell Row","Barbell","5","52,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","10/28/2018","8:21:51 AM","10/28/2018","9:04:55 AM","90,0","Barbell Row","Barbell","6","52,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","10/28/2018","8:21:51 AM","10/28/2018","9:04:55 AM","90,0","Deadlift","Barbell","5","84,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls B","10/28/2018","8:21:51 AM","10/28/2018","9:04:55 AM","90,0","Cable Crossover","Machine","5","18,0","","","NotStarted","Pectorals"
"Greyskulls B","10/28/2018","8:21:51 AM","10/28/2018","9:04:55 AM","90,0","Cable Crossover","Machine","5","18,0","","","NotStarted","Pectorals"
"Greyskulls B","10/28/2018","8:21:51 AM","10/28/2018","9:04:55 AM","90,0","Cable Crossover","Machine","5","18,0","","","NotStarted","Pectorals"
"Greyskulls B","10/28/2018","8:21:51 AM","10/28/2018","9:04:55 AM","90,0","Chest Fly","Machine","5","25,0","","","Done","Pectorals"
"Greyskulls B","10/28/2018","8:21:51 AM","10/28/2018","9:04:55 AM","90,0","Chest Fly","Machine","5","25,0","","","Done","Pectorals"
"Greyskulls B","10/28/2018","8:21:51 AM","10/28/2018","9:04:55 AM","90,0","Chest Fly","Machine","10","25,0","","","Done","Pectorals"
"Greyskulls B","10/28/2018","8:21:51 AM","10/28/2018","9:04:55 AM","90,0","Running","None","","","00:15:00","1,7","NotStarted","Cardio"
"Greyskulls B","10/28/2018","8:21:51 AM","10/28/2018","9:04:55 AM","90,0","Negative Pullups","None","7","0,0","","","NotStarted","Pull-ups "
"Greyskulls B","10/28/2018","8:21:51 AM","10/28/2018","9:04:55 AM","90,0","Bench Press","Machine","3","47,6","","","Failed","Pectorals,Triceps"
"Greyskulls B","10/28/2018","8:21:51 AM","10/28/2018","9:04:55 AM","90,0","Bench Press","Machine","5","42,6","","","Done","Pectorals,Triceps"
"Greyskulls B","10/28/2018","8:21:51 AM","10/28/2018","9:04:55 AM","90,0","Bench Press","Machine","5","42,6","","","Done","Pectorals,Triceps"
"Greyskulls B","10/28/2018","8:21:51 AM","10/28/2018","9:04:55 AM","90,0","Chest Fly","Machine","5","39,0","","","Done","Pectorals"
"Greyskulls B","10/28/2018","8:21:51 AM","10/28/2018","9:04:55 AM","90,0","Chest Fly","Machine","5","39,0","","","Done","Pectorals"
"Greyskulls B","10/28/2018","8:21:51 AM","10/28/2018","9:04:55 AM","90,0","Chest Fly","Machine","7","39,0","","","Done","Pectorals"
"Greyskulls A","11/6/2018","5:06:48 PM","11/6/2018","6:00:59 PM","90,0","Squat","Barbell","5","60,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","11/6/2018","5:06:48 PM","11/6/2018","6:00:59 PM","90,0","Squat","Barbell","5","60,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","11/6/2018","5:06:48 PM","11/6/2018","6:00:59 PM","90,0","Squat","Barbell","5","60,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","11/6/2018","5:06:48 PM","11/6/2018","6:00:59 PM","90,0","Overhead Press","None","5","35,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","11/6/2018","5:06:48 PM","11/6/2018","6:00:59 PM","90,0","Overhead Press","None","5","35,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","11/6/2018","5:06:48 PM","11/6/2018","6:00:59 PM","90,0","Overhead Press","None","5","35,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","11/6/2018","5:06:48 PM","11/6/2018","6:00:59 PM","90,0","Standing Calf Raise","Single Dumbbell","20","50,0","","","NotStarted","Calves"
"Greyskulls A","11/6/2018","5:06:48 PM","11/6/2018","6:00:59 PM","90,0","Split Squat","Barbell","5","15,5","","","NotStarted",""
"Greyskulls A","11/6/2018","5:06:48 PM","11/6/2018","6:00:59 PM","90,0","Split Squat","Barbell","5","15,5","","","NotStarted",""
"Greyskulls A","11/6/2018","5:06:48 PM","11/6/2018","6:00:59 PM","90,0","Split Squat","Barbell","7","15,5","","","NotStarted",""
"Greyskulls A","11/6/2018","5:06:48 PM","11/6/2018","6:00:59 PM","90,0","Shoulder Fly","Single Dumbbell","5","18,0","","","Done","Deltoids"
"Greyskulls A","11/6/2018","5:06:48 PM","11/6/2018","6:00:59 PM","90,0","Shoulder Fly","Single Dumbbell","5","18,0","","","Done","Deltoids"
"Greyskulls A","11/6/2018","5:06:48 PM","11/6/2018","6:00:59 PM","90,0","Shoulder Fly","Single Dumbbell","5","18,0","","","Done","Deltoids"
"Greyskulls A","11/6/2018","5:06:48 PM","11/6/2018","6:00:59 PM","90,0","Running","None","","","00:08:30","1,1","Done","Cardio"
"Greyskulls A","11/6/2018","5:06:48 PM","11/6/2018","6:00:59 PM","90,0","Leg Press","Machine","5","61,0","","","Done","Glutes,Quads"
"Greyskulls A","11/6/2018","5:06:48 PM","11/6/2018","6:00:59 PM","90,0","Leg Press","Machine","5","61,0","","","Done","Glutes,Quads"
"Greyskulls A","11/6/2018","5:06:48 PM","11/6/2018","6:00:59 PM","90,0","Leg Press","Machine","5","61,0","","","Done","Glutes,Quads"
"Greyskulls B","11/8/2018","4:42:38 PM","11/8/2018","5:37:25 PM","90,0","Barbell Row","Barbell","5","55,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","11/8/2018","4:42:38 PM","11/8/2018","5:37:25 PM","90,0","Barbell Row","Barbell","5","55,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","11/8/2018","4:42:38 PM","11/8/2018","5:37:25 PM","90,0","Barbell Row","Barbell","7","55,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","11/8/2018","4:42:38 PM","11/8/2018","5:37:25 PM","90,0","Deadlift","Barbell","5","90,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls B","11/8/2018","4:42:38 PM","11/8/2018","5:37:25 PM","90,0","Cable Crossover","Machine","5","17,5","","","NotStarted","Pectorals"
"Greyskulls B","11/8/2018","4:42:38 PM","11/8/2018","5:37:25 PM","90,0","Cable Crossover","Machine","5","17,5","","","NotStarted","Pectorals"
"Greyskulls B","11/8/2018","4:42:38 PM","11/8/2018","5:37:25 PM","90,0","Cable Crossover","Machine","5","17,5","","","NotStarted","Pectorals"
"Greyskulls B","11/8/2018","4:42:38 PM","11/8/2018","5:37:25 PM","90,0","Chest Fly","Machine","5","50,0","","","Done","Pectorals"
"Greyskulls B","11/8/2018","4:42:38 PM","11/8/2018","5:37:25 PM","90,0","Chest Fly","Machine","5","50,0","","","Done","Pectorals"
"Greyskulls B","11/8/2018","4:42:38 PM","11/8/2018","5:37:25 PM","90,0","Chest Fly","Machine","5","50,0","","","Done","Pectorals"
"Greyskulls B","11/8/2018","4:42:38 PM","11/8/2018","5:37:25 PM","90,0","Running","None","","","00:15:00","1,8","NotStarted","Cardio"
"Greyskulls B","11/8/2018","4:42:38 PM","11/8/2018","5:37:25 PM","90,0","Negative Pullups","None","5","0,0","","","Done","Pull-ups "
"Greyskulls B","11/8/2018","4:42:38 PM","11/8/2018","5:37:25 PM","90,0","Bench Press","Machine","5","40,0","","","Done","Pectorals,Triceps"
"Greyskulls B","11/8/2018","4:42:38 PM","11/8/2018","5:37:25 PM","90,0","Bench Press","Machine","5","40,0","","","Done","Pectorals,Triceps"
"Greyskulls B","11/8/2018","4:42:38 PM","11/8/2018","5:37:25 PM","90,0","Bench Press","Machine","5","40,0","","","Done","Pectorals,Triceps"
"Greyskulls A","11/12/2018","4:38:03 PM","11/12/2018","5:29:16 PM","90,0","Squat","Barbell","5","65,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","11/12/2018","4:38:03 PM","11/12/2018","5:29:16 PM","90,0","Squat","Barbell","5","65,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","11/12/2018","4:38:03 PM","11/12/2018","5:29:16 PM","90,0","Squat","Barbell","5","65,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","11/12/2018","4:38:03 PM","11/12/2018","5:29:16 PM","90,0","Overhead Press","None","5","35,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","11/12/2018","4:38:03 PM","11/12/2018","5:29:16 PM","90,0","Overhead Press","None","5","35,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","11/12/2018","4:38:03 PM","11/12/2018","5:29:16 PM","90,0","Overhead Press","None","6","35,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","11/12/2018","4:38:03 PM","11/12/2018","5:29:16 PM","90,0","Standing Calf Raise","Single Dumbbell","20","55,0","","","NotStarted","Calves"
"Greyskulls A","11/12/2018","4:38:03 PM","11/12/2018","5:29:16 PM","90,0","Split Squat","Barbell","7","10,0","","","Done",""
"Greyskulls A","11/12/2018","4:38:03 PM","11/12/2018","5:29:16 PM","90,0","Split Squat","Barbell","5","10,0","","","Done",""
"Greyskulls A","11/12/2018","4:38:03 PM","11/12/2018","5:29:16 PM","90,0","Split Squat","Barbell","5","10,0","","","Done",""
"Greyskulls A","11/12/2018","4:38:03 PM","11/12/2018","5:29:16 PM","90,0","Shoulder Fly","Single Dumbbell","5","20,0","","","NotStarted","Deltoids"
"Greyskulls A","11/12/2018","4:38:03 PM","11/12/2018","5:29:16 PM","90,0","Shoulder Fly","Single Dumbbell","5","20,0","","","NotStarted","Deltoids"
"Greyskulls A","11/12/2018","4:38:03 PM","11/12/2018","5:29:16 PM","90,0","Shoulder Fly","Single Dumbbell","5","20,0","","","NotStarted","Deltoids"
"Greyskulls A","11/12/2018","4:38:03 PM","11/12/2018","5:29:16 PM","90,0","Running","None","","","00:08:30","1,1","NotStarted","Cardio"
"Greyskulls A","11/12/2018","4:38:03 PM","11/12/2018","5:29:16 PM","90,0","Leg Press","Machine","5","61,0","","","NotStarted","Glutes,Quads"
"Greyskulls A","11/12/2018","4:38:03 PM","11/12/2018","5:29:16 PM","90,0","Leg Press","Machine","5","61,0","","","NotStarted","Glutes,Quads"
"Greyskulls A","11/12/2018","4:38:03 PM","11/12/2018","5:29:16 PM","90,0","Leg Press","Machine","5","61,0","","","NotStarted","Glutes,Quads"
"Greyskulls A","11/12/2018","4:38:03 PM","11/12/2018","5:29:16 PM","90,0","Shoulder Press","Single Dumbbell","5","15,0","","","Done","Deltoids"
"Greyskulls A","11/12/2018","4:38:03 PM","11/12/2018","5:29:16 PM","90,0","Shoulder Press","Single Dumbbell","5","15,0","","","Done","Deltoids"
"Greyskulls A","11/12/2018","4:38:03 PM","11/12/2018","5:29:16 PM","90,0","Shoulder Press","Single Dumbbell","5","15,0","","","Done","Deltoids"
"Greyskulls B","11/15/2018","4:30:34 PM","11/15/2018","5:38:53 PM","90,0","Barbell Row","Barbell","5","57,5","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","11/15/2018","4:30:34 PM","11/15/2018","5:38:53 PM","90,0","Barbell Row","Barbell","5","57,5","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","11/15/2018","4:30:34 PM","11/15/2018","5:38:53 PM","90,0","Barbell Row","Barbell","4","57,5","","","Failed","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","11/15/2018","4:30:34 PM","11/15/2018","5:38:53 PM","90,0","Deadlift","Barbell","5","95,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls B","11/15/2018","4:30:34 PM","11/15/2018","5:38:53 PM","90,0","Chest Fly","Machine","5","55,0","","","Done","Pectorals"
"Greyskulls B","11/15/2018","4:30:34 PM","11/15/2018","5:38:53 PM","90,0","Chest Fly","Machine","5","55,0","","","Done","Pectorals"
"Greyskulls B","11/15/2018","4:30:34 PM","11/15/2018","5:38:53 PM","90,0","Chest Fly","Machine","5","55,0","","","Done","Pectorals"
"Greyskulls B","11/15/2018","4:30:34 PM","11/15/2018","5:38:53 PM","90,0","Running","None","","","00:11:00","1,4","Done","Cardio"
